,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,1.0,0.86,0.00349,25.0,0.5,0.00988,
2022/04/01 00:10,0.895,0.867,0.00349,20.297,0.498,0.00736,
2022/04/01 00:20,0.778,0.876,0.00349,20.244,0.499,0.00736,
2022/04/01 00:30,0.662,0.884,0.0035,20.203,0.498,0.00733,
2022/04/01 00:40,0.545,0.892,0.0035,20.163,0.498,0.0073,
2022/04/01 00:50,0.428,0.901,0.00351,20.124,0.497,0.00728,
2022/04/01 01:00,0.312,0.909,0.00351,20.083,0.496,0.00725,
2022/04/01 01:10,0.18,0.913,0.00349,20.038,0.496,0.00722,
2022/04/01 01:20,0.047,0.916,0.00347,19.989,0.495,0.00719,
2022/04/01 01:30,-0.087,0.92,0.00345,19.935,0.494,0.00715,
2022/04/01 01:40,-0.22,0.923,0.00343,19.874,0.494,0.00711,
2022/04/01 01:50,-0.353,0.926,0.00341,19.806,0.493,0.00707,
2022/04/01 02:00,-0.487,0.93,0.00339,19.732,0.492,0.00703,
2022/04/01 02:10,-0.605,0.927,0.00335,19.651,0.491,0.00698,
2022/04/01 02:20,-0.722,0.924,0.00331,19.563,0.491,0.00693,
2022/04/01 02:30,-0.838,0.921,0.00327,19.468,0.49,0.00688,
2022/04/01 02:40,-0.955,0.917,0.00323,19.367,0.489,0.00682,
2022/04/01 02:50,-1.072,0.914,0.00319,19.26,0.488,0.00676,
2022/04/01 03:00,-1.188,0.91,0.00315,19.147,0.487,0.0067,
2022/04/01 03:10,-1.26,0.91,0.00313,19.028,0.486,0.00664,
2022/04/01 03:20,-1.327,0.91,0.00311,18.904,0.485,0.00657,
2022/04/01 03:30,-1.393,0.91,0.0031,18.775,0.484,0.0065,
2022/04/01 03:40,-1.46,0.91,0.00308,18.642,0.482,0.00643,
2022/04/01 03:50,-1.527,0.91,0.00307,18.503,0.481,0.00636,
2022/04/01 04:00,-1.593,0.91,0.00305,18.36,0.48,0.00629,
2022/04/01 04:10,-1.675,0.912,0.00304,18.214,0.479,0.00621,
2022/04/01 04:20,-1.758,0.913,0.00303,18.063,0.478,0.00614,
2022/04/01 04:30,-1.842,0.915,0.00301,17.908,0.476,0.00606,
2022/04/01 04:40,-1.925,0.917,0.003,17.751,0.475,0.00599,
2022/04/01 04:50,-2.008,0.918,0.00299,17.59,0.474,0.00591,
2022/04/01 05:00,-2.092,0.92,0.00297,17.426,0.473,0.00583,
2022/04/01 05:10,-2.13,0.92,0.00297,17.259,0.472,0.00576,
2022/04/01 05:20,-2.163,0.92,0.00296,17.09,0.47,0.00568,
2022/04/01 05:30,-2.197,0.92,0.00295,16.919,0.469,0.0056,
2022/04/01 05:40,-2.23,0.92,0.00295,16.745,0.468,0.00552,
2022/04/01 05:50,-2.263,0.92,0.00294,16.57,0.467,0.00545,
2022/04/01 06:00,-2.297,0.92,0.00293,16.393,0.465,0.00537,
2022/04/01 06:10,-1.97,0.918,0.003,16.215,0.464,0.0053,
2022/04/01 06:20,-1.603,0.915,0.00307,16.037,0.463,0.00522,
2022/04/01 06:30,-1.237,0.912,0.00314,15.858,0.462,0.00515,
2022/04/01 06:40,-0.87,0.909,0.00322,15.678,0.461,0.00508,
2022/04/01 06:50,-0.503,0.905,0.00329,15.498,0.46,0.00501,
2022/04/01 07:00,-0.137,0.9,0.00336,15.318,0.459,0.00494,
2022/04/01 07:10,0.35,0.886,0.00343,15.138,0.458,0.00487,
2022/04/01 07:20,0.85,0.871,0.0035,14.958,0.457,0.00481,
2022/04/01 07:30,1.35,0.856,0.00356,14.779,0.456,0.00474,
2022/04/01 07:40,1.85,0.841,0.00363,14.601,0.455,0.00468,
2022/04/01 07:50,2.35,0.826,0.00369,14.424,0.454,0.00462,
2022/04/01 08:00,2.85,0.811,0.00376,14.248,0.453,0.00455,
2022/04/01 08:10,3.26,0.792,0.00378,14.073,0.453,0.00449,
2022/04/01 08:20,3.66,0.773,0.00379,13.9,0.452,0.00444,
2022/04/01 08:30,4.06,0.755,0.00381,13.728,0.451,0.00438,
2022/04/01 08:40,4.46,0.736,0.00382,13.559,0.45,0.00432,
2022/04/01 08:50,4.86,0.719,0.00384,13.392,0.45,0.00427,
2022/04/01 09:00,5.26,0.702,0.00385,13.228,0.449,0.00422,
2022/04/01 09:10,5.585,0.687,0.00386,13.066,0.448,0.00417,
2022/04/01 09:20,5.902,0.673,0.00386,12.907,0.448,0.00412,
2022/04/01 09:30,6.218,0.66,0.00387,12.751,0.447,0.00407,
2022/04/01 09:40,6.535,0.647,0.00388,12.598,0.446,0.00402,
2022/04/01 09:50,6.852,0.634,0.00388,12.449,0.446,0.00398,
2022/04/01 10:00,7.168,0.621,0.00389,12.303,0.445,0.00394,
2022/04/01 10:10,7.41,0.606,0.00386,12.16,0.445,0.0039,
2022/04/01 10:20,7.643,0.59,0.00382,12.021,0.444,0.00385,
2022/04/01 10:30,7.877,0.575,0.00378,11.885,0.444,0.00382,
2022/04/01 10:40,8.11,0.56,0.00374,11.753,0.443,0.00378,
2022/04/01 10:50,8.343,0.546,0.0037,11.624,0.443,0.00374,
2022/04/01 11:00,8.577,0.531,0.00366,11.499,0.443,0.00371,
2022/04/01 11:10,8.705,0.527,0.00366,11.377,0.442,0.00368,
2022/04/01 11:20,8.822,0.524,0.00367,11.259,0.442,0.00364,
2022/04/01 11:30,8.938,0.52,0.00367,11.145,0.442,0.00361,
2022/04/01 11:40,9.055,0.517,0.00368,11.034,0.441,0.00358,
2022/04/01 11:50,9.172,0.514,0.00368,10.927,0.441,0.00356,
2022/04/01 12:00,9.288,0.51,0.00369,10.824,0.441,0.00353,
2022/04/01 12:10,9.315,0.515,0.00373,10.724,0.441,0.00351,
2022/04/01 12:20,9.332,0.52,0.00377,10.628,0.44,0.00348,
2022/04/01 12:30,9.348,0.525,0.00381,10.535,0.44,0.00346,
2022/04/01 12:40,9.365,0.53,0.00385,10.445,0.44,0.00344,
2022/04/01 12:50,9.382,0.535,0.00389,10.359,0.44,0.00342,
2022/04/01 13:00,9.398,0.54,0.00393,10.277,0.44,0.0034,
2022/04/01 13:10,9.385,0.543,0.00395,10.197,0.44,0.00338,
2022/04/01 13:20,9.368,0.546,0.00397,10.121,0.44,0.00337,
2022/04/01 13:30,9.352,0.55,0.00399,10.048,0.44,0.00335,
2022/04/01 13:40,9.335,0.553,0.00401,9.978,0.441,0.00333,
2022/04/01 13:50,9.318,0.556,0.00403,9.911,0.441,0.00332,
2022/04/01 14:00,9.302,0.56,0.00405,9.847,0.441,0.00331,
2022/04/01 14:10,9.27,0.563,0.00407,9.786,0.441,0.00329,
2022/04/01 14:20,9.237,0.566,0.00408,9.728,0.441,0.00328,
2022/04/01 14:30,9.203,0.57,0.0041,9.672,0.441,0.00327,
2022/04/01 14:40,9.17,0.573,0.00411,9.619,0.442,0.00326,
2022/04/01 14:50,9.137,0.576,0.00413,9.569,0.442,0.00325,
2022/04/01 15:00,9.103,0.58,0.00414,9.52,0.442,0.00324,
2022/04/01 15:10,8.92,0.591,0.00417,9.474,0.442,0.00324,
2022/04/01 15:20,8.72,0.604,0.00421,9.43,0.443,0.00323,
2022/04/01 15:30,8.52,0.617,0.00424,9.388,0.443,0.00322,
2022/04/01 15:40,8.32,0.631,0.00428,9.349,0.443,0.00322,
2022/04/01 15:50,8.12,0.645,0.00431,9.31,0.444,0.00321,
2022/04/01 16:00,7.92,0.659,0.00434,9.274,0.444,0.0032,
2022/04/01 16:10,7.72,0.67,0.00436,9.239,0.444,0.0032,
2022/04/01 16:20,7.52,0.681,0.00437,9.206,0.445,0.0032,
2022/04/01 16:30,7.32,0.693,0.00439,9.174,0.445,0.00319,
2022/04/01 16:40,7.12,0.705,0.0044,9.144,0.446,0.00319,
2022/04/01 16:50,6.92,0.717,0.00441,9.114,0.446,0.00318,
2022/04/01 17:00,6.72,0.729,0.00443,9.086,0.446,0.00318,
2022/04/01 17:10,6.505,0.739,0.00442,9.059,0.447,0.00318,
2022/04/01 17:20,6.288,0.748,0.00441,9.032,0.447,0.00318,
2022/04/01 17:30,6.072,0.758,0.00441,9.006,0.448,0.00317,
2022/04/01 17:40,5.855,0.768,0.0044,8.98,0.448,0.00317,
2022/04/01 17:50,5.638,0.779,0.00439,8.955,0.448,0.00317,
2022/04/01 18:00,5.422,0.789,0.00438,8.93,0.449,0.00316,
2022/04/01 18:10,5.34,0.791,0.00437,8.906,0.449,0.00316,
2022/04/01 18:20,5.273,0.793,0.00436,8.882,0.45,0.00316,
2022/04/01 18:30,5.207,0.795,0.00435,8.858,0.45,0.00316,
2022/04/01 18:40,5.14,0.796,0.00434,8.834,0.45,0.00315,
2022/04/01 18:50,5.073,0.798,0.00433,8.809,0.451,0.00315,
2022/04/01 19:00,5.007,0.8,0.00432,8.785,0.451,0.00315,
2022/04/01 19:10,5.03,0.795,0.0043,8.761,0.451,0.00315,
2022/04/01 19:20,5.063,0.79,0.00428,8.736,0.452,0.00314,
2022/04/01 19:30,5.097,0.785,0.00426,8.711,0.452,0.00314,
2022/04/01 19:40,5.13,0.78,0.00425,8.686,0.452,0.00314,
2022/04/01 19:50,5.163,0.775,0.00423,8.66,0.453,0.00313,
2022/04/01 20:00,5.197,0.77,0.00421,8.634,0.453,0.00313,
2022/04/01 20:10,5.275,0.764,0.0042,8.608,0.453,0.00313,
2022/04/01 20:20,5.358,0.757,0.00419,8.581,0.453,0.00312,
2022/04/01 20:30,5.442,0.75,0.00417,8.554,0.454,0.00312,
2022/04/01 20:40,5.525,0.744,0.00416,8.527,0.454,0.00311,
2022/04/01 20:50,5.608,0.737,0.00415,8.499,0.454,0.00311,
2022/04/01 21:00,5.692,0.731,0.00413,8.472,0.454,0.00311,
2022/04/01 21:10,5.7,0.734,0.00416,8.443,0.455,0.0031,
2022/04/01 21:20,5.7,0.739,0.00419,8.415,0.455,0.0031,
2022/04/01 21:30,5.7,0.744,0.00421,8.386,0.455,0.00309,
2022/04/01 21:40,5.7,0.75,0.00424,8.358,0.455,0.00309,
2022/04/01 21:50,5.7,0.754,0.00427,8.329,0.456,0.00308,
2022/04/01 22:00,5.7,0.76,0.0043,8.3,0.456,0.00308,
2022/04/01 22:10,5.535,0.773,0.00433,8.271,0.456,0.00308,
2022/04/01 22:20,5.352,0.787,0.00435,8.242,0.457,0.00307,
2022/04/01 22:30,5.168,0.802,0.00438,8.213,0.457,0.00307,
2022/04/01 22:40,4.985,0.817,0.0044,8.183,0.457,0.00306,
2022/04/01 22:50,4.802,0.833,0.00443,8.154,0.457,0.00306,
2022/04/01 23:00,4.618,0.848,0.00446,8.125,0.458,0.00305,
2022/04/01 23:10,4.435,0.85,0.00441,8.095,0.458,0.00305,
2022/04/01 23:20,4.252,0.85,0.00435,8.066,0.458,0.00304,
2022/04/01 23:30,4.068,0.851,0.0043,8.036,0.458,0.00304,
2022/04/01 23:40,3.885,0.851,0.00424,8.006,0.458,0.00303,
2022/04/01 23:50,3.702,0.85,0.00419,7.975,0.459,0.00303,
2022/04/02 00:00,3.518,0.85,0.00413,7.945,0.459,0.00302,
2022/04/02 00:10,3.38,0.847,0.00408,7.914,0.459,0.00302,
2022/04/02 00:20,3.247,0.844,0.00402,7.882,0.459,0.00301,
2022/04/02 00:30,3.113,0.841,0.00397,7.851,0.459,0.00301,
2022/04/02 00:40,2.98,0.838,0.00392,7.818,0.459,0.003,
2022/04/02 00:50,2.847,0.834,0.00386,7.786,0.459,0.00299,
2022/04/02 01:00,2.713,0.83,0.00381,7.752,0.459,0.00299,
2022/04/02 01:10,2.595,0.807,0.00367,7.718,0.459,0.00298,
2022/04/02 01:20,2.478,0.781,0.00352,7.682,0.459,0.00297,
2022/04/02 01:30,2.362,0.755,0.00338,7.646,0.459,0.00296,
2022/04/02 01:40,2.245,0.728,0.00323,7.608,0.459,0.00296,
2022/04/02 01:50,2.128,0.701,0.00308,7.569,0.459,0.00295,
2022/04/02 02:00,2.012,0.673,0.00293,7.53,0.458,0.00294,
2022/04/02 02:10,1.805,0.672,0.00288,7.488,0.458,0.00293,
2022/04/02 02:20,1.588,0.674,0.00285,7.446,0.458,0.00292,
2022/04/02 02:30,1.372,0.675,0.00281,7.402,0.458,0.00291,
2022/04/02 02:40,1.155,0.677,0.00277,7.358,0.458,0.0029,
2022/04/02 02:50,0.938,0.678,0.00274,7.312,0.457,0.00289,
2022/04/02 03:00,0.722,0.68,0.0027,7.264,0.457,0.00288,
2022/04/02 03:10,0.55,0.682,0.00267,7.216,0.457,0.00287,
2022/04/02 03:20,0.383,0.683,0.00265,7.166,0.457,0.00285,
2022/04/02 03:30,0.217,0.685,0.00262,7.115,0.457,0.00284,
2022/04/02 03:40,0.05,0.687,0.0026,7.062,0.456,0.00283,
2022/04/02 03:50,-0.117,0.688,0.00257,7.008,0.456,0.00282,
2022/04/02 04:00,-0.283,0.69,0.00255,6.953,0.456,0.00281,
2022/04/02 04:10,-0.36,0.691,0.00254,6.897,0.456,0.0028,
2022/04/02 04:20,-0.427,0.693,0.00253,6.839,0.456,0.00278,
2022/04/02 04:30,-0.493,0.695,0.00253,6.781,0.455,0.00277,
2022/04/02 04:40,-0.56,0.696,0.00252,6.721,0.455,0.00276,
2022/04/02 04:50,-0.627,0.698,0.00251,6.66,0.455,0.00275,
2022/04/02 05:00,-0.693,0.7,0.00251,6.598,0.455,0.00273,
2022/04/02 05:10,-0.805,0.704,0.0025,6.535,0.454,0.00272,
2022/04/02 05:20,-0.922,0.709,0.0025,6.47,0.454,0.00271,
2022/04/02 05:30,-1.038,0.714,0.00249,6.405,0.454,0.00269,
2022/04/02 05:40,-1.155,0.719,0.00249,6.339,0.454,0.00268,
2022/04/02 05:50,-1.272,0.724,0.00249,6.271,0.454,0.00266,
2022/04/02 06:00,-1.388,0.729,0.00248,6.203,0.453,0.00265,
2022/04/02 06:10,-1.28,0.725,0.00249,6.135,0.453,0.00264,
2022/04/02 06:20,-1.147,0.72,0.0025,6.066,0.453,0.00262,
2022/04/02 06:30,-1.013,0.715,0.0025,5.997,0.453,0.00261,
2022/04/02 06:40,-0.88,0.71,0.00251,5.927,0.453,0.0026,
2022/04/02 06:50,-0.747,0.705,0.00252,5.857,0.452,0.00258,
2022/04/02 07:00,-0.613,0.7,0.00252,5.786,0.452,0.00257,
2022/04/02 07:10,-0.39,0.681,0.00249,5.716,0.452,0.00255,
2022/04/02 07:20,-0.157,0.66,0.00246,5.645,0.452,0.00254,
2022/04/02 07:30,0.077,0.64,0.00242,5.574,0.451,0.00253,
2022/04/02 07:40,0.31,0.62,0.00239,5.503,0.451,0.00251,
2022/04/02 07:50,0.543,0.601,0.00235,5.432,0.451,0.0025,
2022/04/02 08:00,0.777,0.582,0.00232,5.361,0.451,0.00248,
2022/04/02 08:10,0.965,0.572,0.00231,5.291,0.45,0.00247,
2022/04/02 08:20,1.148,0.564,0.00231,5.22,0.45,0.00246,
2022/04/02 08:30,1.332,0.555,0.0023,5.151,0.45,0.00244,
2022/04/02 08:40,1.515,0.547,0.0023,5.081,0.45,0.00243,
