,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,10.9,0.89,0.00721,25.0,0.5,0.00988,
2022/04/01 00:10,10.705,0.893,0.00714,10.188,0.546,0.00419,
2022/04/01 00:20,10.488,0.897,0.00706,10.114,0.561,0.00429,
2022/04/01 00:30,10.272,0.9,0.00699,10.097,0.562,0.00429,
2022/04/01 00:40,10.055,0.903,0.00691,10.095,0.562,0.00429,
2022/04/01 00:50,9.838,0.907,0.00683,10.108,0.562,0.00429,
2022/04/01 01:00,9.622,0.91,0.00676,10.132,0.562,0.0043,
2022/04/01 01:10,9.45,0.91,0.00668,10.164,0.562,0.00431,
2022/04/01 01:20,9.283,0.91,0.00661,10.199,0.562,0.00432,
2022/04/01 01:30,9.117,0.91,0.00654,10.236,0.562,0.00433,
2022/04/01 01:40,8.95,0.91,0.00646,10.27,0.562,0.00435,
2022/04/01 01:50,8.783,0.91,0.00639,10.301,0.562,0.00435,
2022/04/01 02:00,8.617,0.91,0.00631,10.328,0.562,0.00436,
2022/04/01 02:10,8.345,0.916,0.00624,10.349,0.562,0.00437,
2022/04/01 02:20,8.062,0.923,0.00616,10.365,0.562,0.00437,
2022/04/01 02:30,7.778,0.93,0.00609,10.375,0.562,0.00438,
2022/04/01 02:40,7.495,0.936,0.00601,10.379,0.562,0.00438,
2022/04/01 02:50,7.212,0.943,0.00594,10.377,0.562,0.00438,
2022/04/01 03:00,6.928,0.949,0.00587,10.369,0.562,0.00437,
2022/04/01 03:10,6.795,0.949,0.00581,10.355,0.562,0.00437,
2022/04/01 03:20,6.678,0.947,0.00575,10.334,0.562,0.00436,
2022/04/01 03:30,6.562,0.946,0.00569,10.308,0.562,0.00436,
2022/04/01 03:40,6.445,0.944,0.00564,10.275,0.562,0.00435,
2022/04/01 03:50,6.328,0.942,0.00558,10.237,0.562,0.00433,
2022/04/01 04:00,6.212,0.94,0.00553,10.193,0.562,0.00432,
2022/04/01 04:10,5.99,0.942,0.00545,10.145,0.562,0.00431,
2022/04/01 04:20,5.757,0.944,0.00537,10.093,0.562,0.00429,
2022/04/01 04:30,5.523,0.946,0.0053,10.037,0.562,0.00427,
2022/04/01 04:40,5.29,0.947,0.00522,9.978,0.562,0.00426,
