,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,1.0,0.86,0.00349,25.0,0.5,0.00988,
2022/04/01 00:10,0.895,0.867,0.00349,19.368,0.49,0.00685,
2022/04/01 00:20,0.778,0.876,0.00349,18.996,0.484,0.00659,
2022/04/01 00:30,0.662,0.884,0.0035,18.655,0.476,0.00635,
2022/04/01 00:40,0.545,0.892,0.0035,18.334,0.469,0.00613,
2022/04/01 00:50,0.428,0.901,0.00351,18.03,0.464,0.00594,
2022/04/01 01:00,0.312,0.909,0.00351,17.741,0.459,0.00577,
2022/04/01 01:10,0.18,0.913,0.00349,17.461,0.454,0.00562,
2022/04/01 01:20,0.047,0.916,0.00347,17.189,0.451,0.00547,
2022/04/01 01:30,-0.087,0.92,0.00345,16.922,0.447,0.00534,
2022/04/01 01:40,-0.22,0.923,0.00343,16.661,0.444,0.00521,
2022/04/01 01:50,-0.353,0.926,0.00341,16.403,0.441,0.0051,
2022/04/01 02:00,-0.487,0.93,0.00339,16.149,0.439,0.00499,
2022/04/01 02:10,-0.605,0.927,0.00335,15.897,0.437,0.00488,
2022/04/01 02:20,-0.722,0.924,0.00331,15.646,0.434,0.00478,
2022/04/01 02:30,-0.838,0.921,0.00327,15.398,0.432,0.00468,
2022/04/01 02:40,-0.955,0.917,0.00323,15.15,0.431,0.00458,
2022/04/01 02:50,-1.072,0.914,0.00319,14.904,0.429,0.00449,
2022/04/01 03:00,-1.188,0.91,0.00315,14.658,0.427,0.0044,
2022/04/01 03:10,-1.26,0.91,0.00313,14.416,0.426,0.00432,
2022/04/01 03:20,-1.327,0.91,0.00311,14.176,0.424,0.00424,
2022/04/01 03:30,-1.393,0.91,0.0031,13.938,0.423,0.00416,
2022/04/01 03:40,-1.46,0.91,0.00308,13.703,0.422,0.00409,
2022/04/01 03:50,-1.527,0.91,0.00307,13.47,0.421,0.00402,
2022/04/01 04:00,-1.593,0.91,0.00305,13.238,0.42,0.00395,
2022/04/01 04:10,-1.675,0.912,0.00304,13.008,0.419,0.00388,
2022/04/01 04:20,-1.758,0.913,0.00303,12.779,0.419,0.00382,
2022/04/01 04:30,-1.842,0.915,0.00301,12.553,0.418,0.00375,
2022/04/01 04:40,-1.925,0.917,0.003,12.328,0.417,0.00369,
2022/04/01 04:50,-2.008,0.918,0.00299,12.104,0.417,0.00364,
2022/04/01 05:00,-2.092,0.92,0.00297,11.882,0.417,0.00358,
2022/04/01 05:10,-2.13,0.92,0.00297,11.664,0.416,0.00353,
2022/04/01 05:20,-2.163,0.92,0.00296,11.448,0.416,0.00347,
2022/04/01 05:30,-2.197,0.92,0.00295,11.235,0.416,0.00342,
2022/04/01 05:40,-2.23,0.92,0.00295,11.024,0.416,0.00337,
2022/04/01 05:50,-2.263,0.92,0.00294,10.816,0.416,0.00333,
2022/04/01 06:00,-2.297,0.92,0.00293,10.61,0.416,0.00328,
2022/04/01 06:10,-1.97,0.918,0.003,10.42,0.416,0.00324,
2022/04/01 06:20,-1.603,0.915,0.00307,10.243,0.417,0.00321,
2022/04/01 06:30,-1.237,0.912,0.00314,10.077,0.418,0.00318,
2022/04/01 06:40,-0.87,0.909,0.00322,9.919,0.419,0.00316,
2022/04/01 06:50,-0.503,0.905,0.00329,9.77,0.421,0.00314,
2022/04/01 07:00,-0.137,0.9,0.00336,9.631,0.423,0.00313,
2022/04/01 07:10,0.35,0.886,0.00343,9.503,0.425,0.00311,
2022/04/01 07:20,0.85,0.871,0.0035,9.386,0.427,0.0031,
2022/04/01 07:30,1.35,0.856,0.00356,9.278,0.429,0.0031,
2022/04/01 07:40,1.85,0.841,0.00363,9.179,0.431,0.00309,
2022/04/01 07:50,2.35,0.826,0.00369,9.089,0.434,0.00309,
2022/04/01 08:00,2.85,0.811,0.00376,9.008,0.436,0.00309,
2022/04/01 08:10,3.26,0.792,0.00378,8.932,0.439,0.00309,
2022/04/01 08:20,3.66,0.773,0.00379,8.86,0.441,0.00309,
2022/04/01 08:30,4.06,0.755,0.00381,8.794,0.443,0.00309,
2022/04/01 08:40,4.46,0.736,0.00382,8.733,0.445,0.00309,
2022/04/01 08:50,4.86,0.719,0.00384,8.678,0.447,0.0031,
2022/04/01 09:00,5.26,0.702,0.00385,8.629,0.449,0.0031,
2022/04/01 09:10,5.585,0.687,0.00386,8.583,0.451,0.0031,
2022/04/01 09:20,5.902,0.673,0.00386,8.541,0.452,0.00311,
2022/04/01 09:30,6.218,0.66,0.00387,8.503,0.454,0.00311,
2022/04/01 09:40,6.535,0.647,0.00388,8.47,0.456,0.00311,
2022/04/01 09:50,6.852,0.634,0.00388,8.441,0.457,0.00312,
2022/04/01 10:00,7.168,0.621,0.00389,8.416,0.459,0.00312,
2022/04/01 10:10,7.41,0.606,0.00386,8.393,0.46,0.00313,
2022/04/01 10:20,7.643,0.59,0.00382,8.371,0.461,0.00313,
2022/04/01 10:30,7.877,0.575,0.00378,8.351,0.462,0.00313,
2022/04/01 10:40,8.11,0.56,0.00374,8.333,0.463,0.00313,
2022/04/01 10:50,8.343,0.546,0.0037,8.317,0.463,0.00313,
2022/04/01 11:00,8.577,0.531,0.00366,8.304,0.464,0.00313,
2022/04/01 11:10,8.705,0.527,0.00366,8.291,0.464,0.00313,
2022/04/01 11:20,8.822,0.524,0.00367,8.28,0.465,0.00313,
2022/04/01 11:30,8.938,0.52,0.00367,8.271,0.465,0.00314,
2022/04/01 11:40,9.055,0.517,0.00368,8.264,0.466,0.00314,
2022/04/01 11:50,9.172,0.514,0.00368,8.26,0.467,0.00314,
2022/04/01 12:00,9.288,0.51,0.00369,8.258,0.467,0.00315,
2022/04/01 12:10,9.315,0.515,0.00373,8.256,0.468,0.00316,
2022/04/01 12:20,9.332,0.52,0.00377,8.256,0.47,0.00316,
2022/04/01 12:30,9.348,0.525,0.00381,8.258,0.471,0.00317,
2022/04/01 12:40,9.365,0.53,0.00385,8.262,0.472,0.00318,
2022/04/01 12:50,9.382,0.535,0.00389,8.268,0.474,0.00319,
2022/04/01 13:00,9.398,0.54,0.00393,8.276,0.475,0.00321,
2022/04/01 13:10,9.385,0.543,0.00395,8.284,0.477,0.00322,
2022/04/01 13:20,9.368,0.546,0.00397,8.293,0.478,0.00323,
2022/04/01 13:30,9.352,0.55,0.00399,8.303,0.48,0.00324,
2022/04/01 13:40,9.335,0.553,0.00401,8.313,0.481,0.00325,
2022/04/01 13:50,9.318,0.556,0.00403,8.324,0.483,0.00327,
2022/04/01 14:00,9.302,0.56,0.00405,8.335,0.484,0.00328,
2022/04/01 14:10,9.27,0.563,0.00407,8.347,0.486,0.00329,
2022/04/01 14:20,9.237,0.566,0.00408,8.359,0.487,0.0033,
2022/04/01 14:30,9.203,0.57,0.0041,8.371,0.488,0.00332,
2022/04/01 14:40,9.17,0.573,0.00411,8.383,0.49,0.00333,
2022/04/01 14:50,9.137,0.576,0.00413,8.396,0.491,0.00334,
2022/04/01 15:00,9.103,0.58,0.00414,8.408,0.493,0.00335,
2022/04/01 15:10,8.92,0.591,0.00417,8.417,0.494,0.00337,
2022/04/01 15:20,8.72,0.604,0.00421,8.423,0.496,0.00338,
2022/04/01 15:30,8.52,0.617,0.00424,8.428,0.498,0.00339,
2022/04/01 15:40,8.32,0.631,0.00428,8.431,0.5,0.00341,
2022/04/01 15:50,8.12,0.645,0.00431,8.434,0.501,0.00342,
2022/04/01 16:00,7.92,0.659,0.00434,8.434,0.503,0.00343,
2022/04/01 16:10,7.72,0.67,0.00436,8.433,0.505,0.00345,
2022/04/01 16:20,7.52,0.681,0.00437,8.43,0.507,0.00346,
2022/04/01 16:30,7.32,0.693,0.00439,8.425,0.509,0.00347,
2022/04/01 16:40,7.12,0.705,0.0044,8.418,0.511,0.00348,
2022/04/01 16:50,6.92,0.717,0.00441,8.41,0.512,0.00349,
2022/04/01 17:00,6.72,0.729,0.00443,8.399,0.514,0.0035,
2022/04/01 17:10,6.505,0.739,0.00442,8.385,0.516,0.00351,
2022/04/01 17:20,6.288,0.748,0.00441,8.369,0.518,0.00351,
2022/04/01 17:30,6.072,0.758,0.00441,8.349,0.519,0.00352,
2022/04/01 17:40,5.855,0.768,0.0044,8.327,0.521,0.00352,
2022/04/01 17:50,5.638,0.779,0.00439,8.302,0.522,0.00353,
2022/04/01 18:00,5.422,0.789,0.00438,8.274,0.523,0.00353,
2022/04/01 18:10,5.34,0.791,0.00437,8.249,0.525,0.00353,
2022/04/01 18:20,5.273,0.793,0.00436,8.223,0.526,0.00354,
2022/04/01 18:30,5.207,0.795,0.00435,8.196,0.527,0.00354,
2022/04/01 18:40,5.14,0.796,0.00434,8.169,0.528,0.00354,
2022/04/01 18:50,5.073,0.798,0.00433,8.141,0.529,0.00354,
2022/04/01 19:00,5.007,0.8,0.00432,8.112,0.53,0.00354,
2022/04/01 19:10,5.03,0.795,0.0043,8.084,0.531,0.00354,
2022/04/01 19:20,5.063,0.79,0.00428,8.058,0.532,0.00354,
2022/04/01 19:30,5.097,0.785,0.00426,8.031,0.533,0.00354,
2022/04/01 19:40,5.13,0.78,0.00425,8.005,0.533,0.00353,
2022/04/01 19:50,5.163,0.775,0.00423,7.978,0.534,0.00353,
2022/04/01 20:00,5.197,0.77,0.00421,7.951,0.535,0.00353,
2022/04/01 20:10,5.275,0.764,0.0042,7.926,0.535,0.00353,
2022/04/01 20:20,5.358,0.757,0.00419,7.902,0.536,0.00353,
2022/04/01 20:30,5.442,0.75,0.00417,7.879,0.537,0.00352,
2022/04/01 20:40,5.525,0.744,0.00416,7.856,0.537,0.00352,
2022/04/01 20:50,5.608,0.737,0.00415,7.834,0.538,0.00352,
2022/04/01 21:00,5.692,0.731,0.00413,7.813,0.538,0.00352,
2022/04/01 21:10,5.7,0.734,0.00416,7.79,0.539,0.00352,
2022/04/01 21:20,5.7,0.739,0.00419,7.769,0.54,0.00352,
2022/04/01 21:30,5.7,0.744,0.00421,7.748,0.541,0.00352,
2022/04/01 21:40,5.7,0.75,0.00424,7.728,0.542,0.00352,
2022/04/01 21:50,5.7,0.754,0.00427,7.709,0.543,0.00353,
2022/04/01 22:00,5.7,0.76,0.0043,7.691,0.544,0.00353,
2022/04/01 22:10,5.535,0.773,0.00433,7.668,0.546,0.00353,
2022/04/01 22:20,5.352,0.787,0.00435,7.643,0.547,0.00354,
2022/04/01 22:30,5.168,0.802,0.00438,7.616,0.549,0.00354,
2022/04/01 22:40,4.985,0.817,0.0044,7.587,0.551,0.00355,
2022/04/01 22:50,4.802,0.833,0.00443,7.557,0.552,0.00355,
2022/04/01 23:00,4.618,0.848,0.00446,7.526,0.554,0.00355,
2022/04/01 23:10,4.435,0.85,0.00441,7.492,0.555,0.00355,
2022/04/01 23:20,4.252,0.85,0.00435,7.453,0.556,0.00355,
2022/04/01 23:30,4.068,0.851,0.0043,7.411,0.557,0.00354,
2022/04/01 23:40,3.885,0.851,0.00424,7.365,0.558,0.00354,
2022/04/01 23:50,3.702,0.85,0.00419,7.316,0.558,0.00353,
2022/04/02 00:00,3.518,0.85,0.00413,7.263,0.559,0.00352,
2022/04/02 00:10,3.38,0.847,0.00408,7.21,0.559,0.00351,
2022/04/02 00:20,3.247,0.844,0.00402,7.154,0.559,0.00349,
2022/04/02 00:30,3.113,0.841,0.00397,7.096,0.559,0.00348,
2022/04/02 00:40,2.98,0.838,0.00392,7.036,0.559,0.00347,
2022/04/02 00:50,2.847,0.834,0.00386,6.974,0.559,0.00345,
2022/04/02 01:00,2.713,0.83,0.00381,6.909,0.558,0.00343,
2022/04/02 01:10,2.595,0.807,0.00367,6.841,0.557,0.00341,
2022/04/02 01:20,2.478,0.781,0.00352,6.768,0.556,0.00338,
2022/04/02 01:30,2.362,0.755,0.00338,6.689,0.554,0.00335,
2022/04/02 01:40,2.245,0.728,0.00323,6.607,0.552,0.00332,
2022/04/02 01:50,2.128,0.701,0.00308,6.52,0.549,0.00329,
2022/04/02 02:00,2.012,0.673,0.00293,6.428,0.547,0.00325,
2022/04/02 02:10,1.805,0.672,0.00288,6.333,0.544,0.00321,
2022/04/02 02:20,1.588,0.674,0.00285,6.236,0.542,0.00318,
2022/04/02 02:30,1.372,0.675,0.00281,6.138,0.54,0.00315,
2022/04/02 02:40,1.155,0.677,0.00277,6.038,0.538,0.00312,
2022/04/02 02:50,0.938,0.678,0.00274,5.937,0.537,0.00308,
2022/04/02 03:00,0.722,0.68,0.0027,5.834,0.535,0.00305,
2022/04/02 03:10,0.55,0.682,0.00267,5.731,0.533,0.00302,
2022/04/02 03:20,0.383,0.683,0.00265,5.629,0.532,0.00299,
2022/04/02 03:30,0.217,0.685,0.00262,5.525,0.53,0.00296,
2022/04/02 03:40,0.05,0.687,0.0026,5.421,0.529,0.00293,
2022/04/02 03:50,-0.117,0.688,0.00257,5.317,0.527,0.0029,
2022/04/02 04:00,-0.283,0.69,0.00255,5.212,0.526,0.00287,
2022/04/02 04:10,-0.36,0.691,0.00254,5.109,0.525,0.00284,
2022/04/02 04:20,-0.427,0.693,0.00253,5.009,0.523,0.00282,
2022/04/02 04:30,-0.493,0.695,0.00253,4.909,0.522,0.00279,
2022/04/02 04:40,-0.56,0.696,0.00252,4.811,0.521,0.00277,
2022/04/02 04:50,-0.627,0.698,0.00251,4.714,0.52,0.00274,
2022/04/02 05:00,-0.693,0.7,0.00251,4.617,0.52,0.00272,
2022/04/02 05:10,-0.805,0.704,0.0025,4.52,0.519,0.0027,
2022/04/02 05:20,-0.922,0.709,0.0025,4.423,0.518,0.00268,
2022/04/02 05:30,-1.038,0.714,0.00249,4.326,0.518,0.00266,
2022/04/02 05:40,-1.155,0.719,0.00249,4.23,0.517,0.00264,
2022/04/02 05:50,-1.272,0.724,0.00249,4.133,0.517,0.00262,
2022/04/02 06:00,-1.388,0.729,0.00248,4.037,0.517,0.0026,
2022/04/02 06:10,-1.28,0.725,0.00249,3.948,0.516,0.00258,
2022/04/02 06:20,-1.147,0.72,0.0025,3.865,0.516,0.00256,
2022/04/02 06:30,-1.013,0.715,0.0025,3.786,0.516,0.00255,
2022/04/02 06:40,-0.88,0.71,0.00251,3.71,0.515,0.00253,
2022/04/02 06:50,-0.747,0.705,0.00252,3.638,0.515,0.00252,
2022/04/02 07:00,-0.613,0.7,0.00252,3.569,0.515,0.00251,
2022/04/02 07:10,-0.39,0.681,0.00249,3.505,0.515,0.00249,
2022/04/02 07:20,-0.157,0.66,0.00246,3.444,0.514,0.00248,
2022/04/02 07:30,0.077,0.64,0.00242,3.386,0.514,0.00247,
2022/04/02 07:40,0.31,0.62,0.00239,3.331,0.513,0.00245,
2022/04/02 07:50,0.543,0.601,0.00235,3.279,0.512,0.00244,
2022/04/02 08:00,0.777,0.582,0.00232,3.229,0.511,0.00243,
2022/04/02 08:10,0.965,0.572,0.00231,3.181,0.51,0.00241,
2022/04/02 08:20,1.148,0.564,0.00231,3.137,0.51,0.0024,
2022/04/02 08:30,1.332,0.555,0.0023,3.095,0.509,0.00239,
2022/04/02 08:40,1.515,0.547,0.0023,3.056,0.508,0.00238,
