,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,1.0,0.86,0.00349,25.0,0.5,0.00988,
2022/04/01 00:10,0.895,0.867,0.00349,10.03,0.547,0.00416,
2022/04/01 00:20,0.778,0.876,0.00349,9.946,0.561,0.00424,
2022/04/01 00:30,0.662,0.884,0.0035,9.911,0.562,0.00424,
2022/04/01 00:40,0.545,0.892,0.0035,9.871,0.562,0.00423,
2022/04/01 00:50,0.428,0.901,0.00351,9.814,0.562,0.00421,
2022/04/01 01:00,0.312,0.909,0.00351,9.737,0.561,0.00419,
2022/04/01 01:10,0.18,0.913,0.00349,9.639,0.561,0.00416,
2022/04/01 01:20,0.047,0.916,0.00347,9.524,0.561,0.00412,
2022/04/01 01:30,-0.087,0.92,0.00345,9.397,0.561,0.00408,
2022/04/01 01:40,-0.22,0.923,0.00343,9.258,0.56,0.00404,
2022/04/01 01:50,-0.353,0.926,0.00341,9.112,0.56,0.004,
2022/04/01 02:00,-0.487,0.93,0.00339,8.959,0.56,0.00396,
2022/04/01 02:10,-0.605,0.927,0.00335,8.802,0.559,0.00392,
2022/04/01 02:20,-0.722,0.924,0.00331,8.641,0.559,0.00387,
2022/04/01 02:30,-0.838,0.921,0.00327,8.477,0.559,0.00383,
2022/04/01 02:40,-0.955,0.917,0.00323,8.311,0.559,0.00378,
2022/04/01 02:50,-1.072,0.914,0.00319,8.144,0.558,0.00374,
2022/04/01 03:00,-1.188,0.91,0.00315,7.976,0.558,0.00369,
2022/04/01 03:10,-1.26,0.91,0.00313,7.807,0.558,0.00365,
2022/04/01 03:20,-1.327,0.91,0.00311,7.639,0.557,0.0036,
2022/04/01 03:30,-1.393,0.91,0.0031,7.47,0.557,0.00356,
2022/04/01 03:40,-1.46,0.91,0.00308,7.301,0.557,0.00352,
2022/04/01 03:50,-1.527,0.91,0.00307,7.133,0.557,0.00348,
2022/04/01 04:00,-1.593,0.91,0.00305,6.965,0.557,0.00343,
2022/04/01 04:10,-1.675,0.912,0.00304,6.797,0.556,0.00339,
2022/04/01 04:20,-1.758,0.913,0.00303,6.631,0.556,0.00335,
2022/04/01 04:30,-1.842,0.915,0.00301,6.467,0.556,0.00331,
2022/04/01 04:40,-1.925,0.917,0.003,6.303,0.556,0.00328,
2022/04/01 04:50,-2.008,0.918,0.00299,6.141,0.556,0.00324,
2022/04/01 05:00,-2.092,0.92,0.00297,5.981,0.556,0.0032,
2022/04/01 05:10,-2.13,0.92,0.00297,5.823,0.555,0.00317,
2022/04/01 05:20,-2.163,0.92,0.00296,5.667,0.555,0.00313,
2022/04/01 05:30,-2.197,0.92,0.00295,5.512,0.555,0.0031,
2022/04/01 05:40,-2.23,0.92,0.00295,5.359,0.555,0.00306,
2022/04/01 05:50,-2.263,0.92,0.00294,5.208,0.555,0.00303,
2022/04/01 06:00,-2.297,0.92,0.00293,5.059,0.555,0.003,
2022/04/01 06:10,-1.97,0.918,0.003,4.917,0.555,0.00297,
2022/04/01 06:20,-1.603,0.915,0.00307,4.778,0.555,0.00294,
2022/04/01 06:30,-1.237,0.912,0.00314,4.643,0.555,0.00291,
2022/04/01 06:40,-0.87,0.909,0.00322,4.511,0.555,0.00289,
2022/04/01 06:50,-0.503,0.905,0.00329,4.382,0.555,0.00286,
2022/04/01 07:00,-0.137,0.9,0.00336,4.259,0.556,0.00284,
2022/04/01 07:10,0.35,0.886,0.00343,4.144,0.556,0.00282,
2022/04/01 07:20,0.85,0.871,0.0035,4.037,0.556,0.0028,
2022/04/01 07:30,1.35,0.856,0.00356,3.937,0.556,0.00278,
2022/04/01 07:40,1.85,0.841,0.00363,3.847,0.556,0.00276,
2022/04/01 07:50,2.35,0.826,0.00369,3.766,0.556,0.00275,
2022/04/01 08:00,2.85,0.811,0.00376,3.694,0.557,0.00273,
2022/04/01 08:10,3.26,0.792,0.00378,3.631,0.557,0.00272,
2022/04/01 08:20,3.66,0.773,0.00379,3.578,0.557,0.00271,
2022/04/01 08:30,4.06,0.755,0.00381,3.535,0.557,0.0027,
2022/04/01 08:40,4.46,0.736,0.00382,3.503,0.557,0.0027,
2022/04/01 08:50,4.86,0.719,0.00384,3.48,0.557,0.00269,
2022/04/01 09:00,5.26,0.702,0.00385,3.466,0.557,0.00269,
2022/04/01 09:10,5.585,0.687,0.00386,3.46,0.557,0.00269,
2022/04/01 09:20,5.902,0.673,0.00386,3.463,0.557,0.00269,
2022/04/01 09:30,6.218,0.66,0.00387,3.473,0.557,0.00269,
2022/04/01 09:40,6.535,0.647,0.00388,3.49,0.557,0.0027,
2022/04/01 09:50,6.852,0.634,0.00388,3.515,0.558,0.0027,
2022/04/01 10:00,7.168,0.621,0.00389,3.546,0.558,0.00271,
2022/04/01 10:10,7.41,0.606,0.00386,3.582,0.558,0.00272,
2022/04/01 10:20,7.643,0.59,0.00382,3.623,0.557,0.00272,
2022/04/01 10:30,7.877,0.575,0.00378,3.669,0.557,0.00273,
2022/04/01 10:40,8.11,0.56,0.00374,3.72,0.557,0.00274,
2022/04/01 10:50,8.343,0.546,0.0037,3.775,0.557,0.00275,
2022/04/01 11:00,8.577,0.531,0.00366,3.834,0.557,0.00276,
2022/04/01 11:10,8.705,0.527,0.00366,3.895,0.557,0.00277,
2022/04/01 11:20,8.822,0.524,0.00367,3.959,0.557,0.00279,
2022/04/01 11:30,8.938,0.52,0.00367,4.026,0.557,0.0028,
2022/04/01 11:40,9.055,0.517,0.00368,4.095,0.557,0.00281,
2022/04/01 11:50,9.172,0.514,0.00368,4.166,0.557,0.00283,
2022/04/01 12:00,9.288,0.51,0.00369,4.24,0.557,0.00284,
2022/04/01 12:10,9.315,0.515,0.00373,4.314,0.558,0.00286,
2022/04/01 12:20,9.332,0.52,0.00377,4.389,0.558,0.00288,
2022/04/01 12:30,9.348,0.525,0.00381,4.466,0.558,0.00289,
2022/04/01 12:40,9.365,0.53,0.00385,4.544,0.559,0.00291,
2022/04/01 12:50,9.382,0.535,0.00389,4.624,0.559,0.00293,
2022/04/01 13:00,9.398,0.54,0.00393,4.704,0.56,0.00295,
2022/04/01 13:10,9.385,0.543,0.00395,4.785,0.56,0.00297,
2022/04/01 13:20,9.368,0.546,0.00397,4.867,0.56,0.00299,
2022/04/01 13:30,9.352,0.55,0.00399,4.949,0.56,0.003,
2022/04/01 13:40,9.335,0.553,0.00401,5.031,0.561,0.00302,
2022/04/01 13:50,9.318,0.556,0.00403,5.113,0.561,0.00304,
2022/04/01 14:00,9.302,0.56,0.00405,5.195,0.561,0.00306,
2022/04/01 14:10,9.27,0.563,0.00407,5.276,0.561,0.00308,
2022/04/01 14:20,9.237,0.566,0.00408,5.357,0.562,0.0031,
2022/04/01 14:30,9.203,0.57,0.0041,5.437,0.562,0.00312,
2022/04/01 14:40,9.17,0.573,0.00411,5.515,0.562,0.00314,
2022/04/01 14:50,9.137,0.576,0.00413,5.593,0.562,0.00315,
2022/04/01 15:00,9.103,0.58,0.00414,5.669,0.563,0.00317,
2022/04/01 15:10,8.92,0.591,0.00417,5.743,0.563,0.00319,
2022/04/01 15:20,8.72,0.604,0.00421,5.814,0.563,0.00321,
2022/04/01 15:30,8.52,0.617,0.00424,5.883,0.564,0.00323,
2022/04/01 15:40,8.32,0.631,0.00428,5.951,0.564,0.00325,
2022/04/01 15:50,8.12,0.645,0.00431,6.017,0.565,0.00326,
2022/04/01 16:00,7.92,0.659,0.00434,6.08,0.565,0.00328,
2022/04/01 16:10,7.72,0.67,0.00436,6.14,0.565,0.00329,
2022/04/01 16:20,7.52,0.681,0.00437,6.198,0.566,0.00331,
2022/04/01 16:30,7.32,0.693,0.00439,6.252,0.566,0.00332,
2022/04/01 16:40,7.12,0.705,0.0044,6.302,0.566,0.00334,
2022/04/01 16:50,6.92,0.717,0.00441,6.349,0.567,0.00335,
2022/04/01 17:00,6.72,0.729,0.00443,6.393,0.567,0.00336,
2022/04/01 17:10,6.505,0.739,0.00442,6.432,0.567,0.00337,
2022/04/01 17:20,6.288,0.748,0.00441,6.466,0.567,0.00338,
2022/04/01 17:30,6.072,0.758,0.00441,6.497,0.568,0.00339,
2022/04/01 17:40,5.855,0.768,0.0044,6.523,0.568,0.0034,
2022/04/01 17:50,5.638,0.779,0.00439,6.545,0.568,0.0034,
2022/04/01 18:00,5.422,0.789,0.00438,6.563,0.568,0.00341,
2022/04/01 18:10,5.34,0.791,0.00437,6.578,0.568,0.00341,
2022/04/01 18:20,5.273,0.793,0.00436,6.589,0.568,0.00342,
2022/04/01 18:30,5.207,0.795,0.00435,6.596,0.569,0.00342,
2022/04/01 18:40,5.14,0.796,0.00434,6.598,0.569,0.00342,
2022/04/01 18:50,5.073,0.798,0.00433,6.597,0.569,0.00342,
2022/04/01 19:00,5.007,0.8,0.00432,6.592,0.569,0.00342,
2022/04/01 19:10,5.03,0.795,0.0043,6.585,0.569,0.00342,
2022/04/01 19:20,5.063,0.79,0.00428,6.575,0.569,0.00342,
2022/04/01 19:30,5.097,0.785,0.00426,6.563,0.569,0.00341,
2022/04/01 19:40,5.13,0.78,0.00425,6.549,0.569,0.00341,
2022/04/01 19:50,5.163,0.775,0.00423,6.533,0.569,0.00341,
2022/04/01 20:00,5.197,0.77,0.00421,6.516,0.569,0.0034,
2022/04/01 20:10,5.275,0.764,0.0042,6.498,0.569,0.0034,
2022/04/01 20:20,5.358,0.757,0.00419,6.479,0.569,0.00339,
2022/04/01 20:30,5.442,0.75,0.00417,6.46,0.569,0.00339,
2022/04/01 20:40,5.525,0.744,0.00416,6.441,0.569,0.00339,
2022/04/01 20:50,5.608,0.737,0.00415,6.422,0.569,0.00338,
2022/04/01 21:00,5.692,0.731,0.00413,6.403,0.569,0.00338,
2022/04/01 21:10,5.7,0.734,0.00416,6.384,0.569,0.00337,
2022/04/01 21:20,5.7,0.739,0.00419,6.366,0.569,0.00337,
2022/04/01 21:30,5.7,0.744,0.00421,6.348,0.57,0.00337,
2022/04/01 21:40,5.7,0.75,0.00424,6.332,0.57,0.00337,
2022/04/01 21:50,5.7,0.754,0.00427,6.316,0.57,0.00336,
2022/04/01 22:00,5.7,0.76,0.0043,6.302,0.57,0.00336,
2022/04/01 22:10,5.535,0.773,0.00433,6.287,0.571,0.00336,
2022/04/01 22:20,5.352,0.787,0.00435,6.272,0.571,0.00336,
2022/04/01 22:30,5.168,0.802,0.00438,6.258,0.571,0.00336,
2022/04/01 22:40,4.985,0.817,0.0044,6.244,0.572,0.00336,
2022/04/01 22:50,4.802,0.833,0.00443,6.231,0.572,0.00335,
2022/04/01 23:00,4.618,0.848,0.00446,6.218,0.572,0.00335,
2022/04/01 23:10,4.435,0.85,0.00441,6.204,0.572,0.00335,
2022/04/01 23:20,4.252,0.85,0.00435,6.189,0.572,0.00335,
2022/04/01 23:30,4.068,0.851,0.0043,6.172,0.572,0.00334,
2022/04/01 23:40,3.885,0.851,0.00424,6.154,0.572,0.00334,
2022/04/01 23:50,3.702,0.85,0.00419,6.133,0.572,0.00333,
2022/04/02 00:00,3.518,0.85,0.00413,6.11,0.572,0.00333,
2022/04/02 00:10,3.38,0.847,0.00408,6.084,0.572,0.00332,
2022/04/02 00:20,3.247,0.844,0.00402,6.055,0.572,0.00331,
2022/04/02 00:30,3.113,0.841,0.00397,6.023,0.572,0.00331,
2022/04/02 00:40,2.98,0.838,0.00392,5.988,0.572,0.0033,
2022/04/02 00:50,2.847,0.834,0.00386,5.949,0.572,0.00329,
2022/04/02 01:00,2.713,0.83,0.00381,5.906,0.572,0.00328,
2022/04/02 01:10,2.595,0.807,0.00367,5.86,0.571,0.00327,
2022/04/02 01:20,2.478,0.781,0.00352,5.811,0.571,0.00325,
2022/04/02 01:30,2.362,0.755,0.00338,5.758,0.57,0.00324,
2022/04/02 01:40,2.245,0.728,0.00323,5.702,0.569,0.00322,
2022/04/02 01:50,2.128,0.701,0.00308,5.642,0.569,0.0032,
2022/04/02 02:00,2.012,0.673,0.00293,5.58,0.568,0.00318,
2022/04/02 02:10,1.805,0.672,0.00288,5.513,0.568,0.00317,
2022/04/02 02:20,1.588,0.674,0.00285,5.442,0.568,0.00315,
2022/04/02 02:30,1.372,0.675,0.00281,5.369,0.567,0.00313,
2022/04/02 02:40,1.155,0.677,0.00277,5.291,0.567,0.00312,
2022/04/02 02:50,0.938,0.678,0.00274,5.21,0.567,0.0031,
2022/04/02 03:00,0.722,0.68,0.0027,5.126,0.567,0.00308,
2022/04/02 03:10,0.55,0.682,0.00267,5.04,0.567,0.00306,
2022/04/02 03:20,0.383,0.683,0.00265,4.951,0.566,0.00304,
2022/04/02 03:30,0.217,0.685,0.00262,4.86,0.566,0.00302,
2022/04/02 03:40,0.05,0.687,0.0026,4.767,0.566,0.003,
2022/04/02 03:50,-0.117,0.688,0.00257,4.673,0.566,0.00298,
2022/04/02 04:00,-0.283,0.69,0.00255,4.576,0.566,0.00296,
2022/04/02 04:10,-0.36,0.691,0.00254,4.479,0.566,0.00293,
2022/04/02 04:20,-0.427,0.693,0.00253,4.382,0.565,0.00291,
2022/04/02 04:30,-0.493,0.695,0.00253,4.283,0.565,0.00289,
2022/04/02 04:40,-0.56,0.696,0.00252,4.184,0.565,0.00287,
2022/04/02 04:50,-0.627,0.698,0.00251,4.084,0.565,0.00285,
2022/04/02 05:00,-0.693,0.7,0.00251,3.985,0.565,0.00283,
2022/04/02 05:10,-0.805,0.704,0.0025,3.884,0.565,0.00281,
2022/04/02 05:20,-0.922,0.709,0.0025,3.784,0.565,0.00279,
2022/04/02 05:30,-1.038,0.714,0.00249,3.685,0.565,0.00277,
2022/04/02 05:40,-1.155,0.719,0.00249,3.586,0.565,0.00275,
2022/04/02 05:50,-1.272,0.724,0.00249,3.489,0.565,0.00273,
2022/04/02 06:00,-1.388,0.729,0.00248,3.391,0.565,0.00271,
2022/04/02 06:10,-1.28,0.725,0.00249,3.298,0.564,0.00269,
2022/04/02 06:20,-1.147,0.72,0.0025,3.206,0.564,0.00268,
2022/04/02 06:30,-1.013,0.715,0.0025,3.115,0.564,0.00266,
2022/04/02 06:40,-0.88,0.71,0.00251,3.025,0.564,0.00264,
2022/04/02 06:50,-0.747,0.705,0.00252,2.936,0.564,0.00262,
2022/04/02 07:00,-0.613,0.7,0.00252,2.849,0.564,0.00261,
2022/04/02 07:10,-0.39,0.681,0.00249,2.765,0.564,0.00259,
2022/04/02 07:20,-0.157,0.66,0.00246,2.684,0.563,0.00257,
2022/04/02 07:30,0.077,0.64,0.00242,2.606,0.563,0.00256,
2022/04/02 07:40,0.31,0.62,0.00239,2.532,0.562,0.00254,
2022/04/02 07:50,0.543,0.601,0.00235,2.462,0.562,0.00253,
2022/04/02 08:00,0.777,0.582,0.00232,2.395,0.562,0.00251,
2022/04/02 08:10,0.965,0.572,0.00231,2.332,0.561,0.0025,
2022/04/02 08:20,1.148,0.564,0.00231,2.273,0.561,0.00249,
2022/04/02 08:30,1.332,0.555,0.0023,2.219,0.561,0.00248,
2022/04/02 08:40,1.515,0.547,0.0023,2.169,0.561,0.00247,
