,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,19.9,0.83,0.01207,25.0,0.5,0.00988,
2022/04/01 00:10,19.81,0.832,0.01203,20.224,0.504,0.00742,
2022/04/01 00:20,19.71,0.833,0.01198,20.164,0.509,0.00746,
2022/04/01 00:30,19.61,0.835,0.01192,20.156,0.511,0.0075,
2022/04/01 00:40,19.51,0.837,0.01187,20.164,0.514,0.00754,
2022/04/01 00:50,19.41,0.838,0.01182,20.178,0.516,0.00758,
2022/04/01 01:00,19.31,0.84,0.01177,20.195,0.518,0.00762,
2022/04/01 01:10,19.255,0.84,0.01173,20.21,0.52,0.00765,
2022/04/01 01:20,19.205,0.84,0.01169,20.222,0.522,0.00769,
2022/04/01 01:30,19.155,0.84,0.01166,20.229,0.523,0.00772,
2022/04/01 01:40,19.105,0.84,0.01162,20.231,0.525,0.00774,
2022/04/01 01:50,19.055,0.84,0.01158,20.228,0.527,0.00776,
2022/04/01 02:00,19.005,0.84,0.01155,20.221,0.528,0.00778,
2022/04/01 02:10,19.0,0.837,0.0115,20.211,0.53,0.0078,
2022/04/01 02:20,19.0,0.834,0.01145,20.198,0.531,0.00781,
2022/04/01 02:30,19.0,0.83,0.01141,20.182,0.532,0.00782,
2022/04/01 02:40,19.0,0.827,0.01136,20.163,0.533,0.00783,
2022/04/01 02:50,19.0,0.824,0.01131,20.143,0.534,0.00784,
2022/04/01 03:00,19.0,0.82,0.01127,20.122,0.535,0.00784,
2022/04/01 03:10,18.88,0.82,0.01118,20.098,0.536,0.00785,
2022/04/01 03:20,18.747,0.82,0.01109,20.073,0.537,0.00785,
2022/04/01 03:30,18.613,0.82,0.01099,20.046,0.538,0.00785,
2022/04/01 03:40,18.48,0.82,0.0109,20.019,0.539,0.00785,
2022/04/01 03:50,18.347,0.82,0.01081,19.991,0.54,0.00784,
2022/04/01 04:00,18.213,0.82,0.01071,19.961,0.54,0.00784,
2022/04/01 04:10,18.125,0.82,0.01065,19.929,0.541,0.00783,
2022/04/01 04:20,18.042,0.82,0.0106,19.896,0.542,0.00782,
2022/04/01 04:30,17.958,0.82,0.01054,19.86,0.542,0.00781,
2022/04/01 04:40,17.875,0.82,0.01048,19.821,0.543,0.0078,
2022/04/01 04:50,17.792,0.82,0.01043,19.781,0.543,0.00779,
2022/04/01 05:00,17.708,0.82,0.01037,19.739,0.544,0.00778,
2022/04/01 05:10,17.76,0.811,0.01029,19.695,0.544,0.00776,
2022/04/01 05:20,17.827,0.801,0.0102,19.651,0.544,0.00774,
2022/04/01 05:30,17.893,0.791,0.01011,19.605,0.545,0.00773,
2022/04/01 05:40,17.96,0.781,0.01003,19.558,0.545,0.00771,
2022/04/01 05:50,18.027,0.771,0.00994,19.51,0.545,0.00769,
2022/04/01 06:00,18.093,0.761,0.00985,19.463,0.545,0.00767,
2022/04/01 06:10,17.98,0.763,0.00981,19.415,0.546,0.00765,
2022/04/01 06:20,17.847,0.766,0.00977,19.368,0.546,0.00763,
2022/04/01 06:30,17.713,0.77,0.00973,19.322,0.546,0.00761,
2022/04/01 06:40,17.58,0.773,0.00969,19.277,0.546,0.00759,
2022/04/01 06:50,17.447,0.776,0.00965,19.234,0.547,0.00757,
2022/04/01 07:00,17.313,0.78,0.00961,19.191,0.547,0.00756,
2022/04/01 07:10,17.315,0.771,0.0095,19.149,0.547,0.00754,
2022/04/01 07:20,17.332,0.761,0.00938,19.106,0.547,0.00752,
2022/04/01 07:30,17.348,0.751,0.00927,19.063,0.547,0.0075,
2022/04/01 07:40,17.365,0.741,0.00915,19.019,0.547,0.00748,
2022/04/01 07:50,17.382,0.731,0.00904,18.973,0.547,0.00745,
2022/04/01 08:00,17.398,0.721,0.00892,18.927,0.547,0.00743,
2022/04/01 08:10,17.475,0.72,0.00895,18.881,0.547,0.00741,
2022/04/01 08:20,17.558,0.72,0.009,18.836,0.547,0.00739,
2022/04/01 08:30,17.642,0.72,0.00905,18.792,0.547,0.00737,
2022/04/01 08:40,17.725,0.72,0.0091,18.75,0.547,0.00735,
2022/04/01 08:50,17.808,0.72,0.00915,18.71,0.547,0.00733,
2022/04/01 09:00,17.892,0.72,0.0092,18.673,0.547,0.00732,
2022/04/01 09:10,17.78,0.726,0.00921,18.638,0.548,0.00731,
2022/04/01 09:20,17.647,0.732,0.00921,18.606,0.548,0.0073,
2022/04/01 09:30,17.513,0.739,0.00922,18.577,0.548,0.00729,
2022/04/01 09:40,17.38,0.746,0.00922,18.551,0.548,0.00728,
2022/04/01 09:50,17.247,0.752,0.00923,18.527,0.549,0.00727,
2022/04/01 10:00,17.113,0.759,0.00923,18.503,0.549,0.00726,
2022/04/01 10:10,17.025,0.762,0.00921,18.479,0.549,0.00726,
2022/04/01 10:20,16.942,0.763,0.00918,18.455,0.55,0.00725,
2022/04/01 10:30,16.858,0.765,0.00915,18.429,0.55,0.00724,
2022/04/01 10:40,16.775,0.767,0.00912,18.401,0.55,0.00723,
2022/04/01 10:50,16.692,0.768,0.00909,18.371,0.55,0.00722,
2022/04/01 11:00,16.608,0.77,0.00906,18.339,0.55,0.00721,
2022/04/01 11:10,16.81,0.757,0.00903,18.307,0.551,0.0072,
2022/04/01 11:20,17.043,0.744,0.009,18.274,0.551,0.00718,
2022/04/01 11:30,17.277,0.73,0.00897,18.24,0.551,0.00717,
2022/04/01 11:40,17.51,0.717,0.00894,18.205,0.551,0.00715,
2022/04/01 11:50,17.743,0.704,0.0089,18.17,0.551,0.00714,
2022/04/01 12:00,17.977,0.691,0.00887,18.138,0.551,0.00713,
2022/04/01 12:10,17.91,0.689,0.0088,18.106,0.551,0.00711,
2022/04/01 12:20,17.81,0.687,0.00872,18.077,0.551,0.0071,
2022/04/01 12:30,17.71,0.685,0.00865,18.052,0.551,0.00709,
2022/04/01 12:40,17.61,0.684,0.00857,18.031,0.552,0.00708,
