,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,10.9,0.89,0.00721,25.0,0.5,0.00988,
2022/04/01 00:10,10.705,0.893,0.00714,20.376,0.498,0.00741,
2022/04/01 00:20,10.488,0.897,0.00706,20.354,0.501,0.00743,
2022/04/01 00:30,10.272,0.9,0.00699,20.342,0.501,0.00743,
2022/04/01 00:40,10.055,0.903,0.00691,20.331,0.501,0.00742,
2022/04/01 00:50,9.838,0.907,0.00683,20.32,0.501,0.00742,
2022/04/01 01:00,9.622,0.91,0.00676,20.309,0.501,0.00741,
2022/04/01 01:10,9.45,0.91,0.00668,20.296,0.5,0.00741,
2022/04/01 01:20,9.283,0.91,0.00661,20.282,0.5,0.0074,
2022/04/01 01:30,9.117,0.91,0.00654,20.265,0.5,0.00739,
2022/04/01 01:40,8.95,0.91,0.00646,20.245,0.5,0.00738,
2022/04/01 01:50,8.783,0.91,0.00639,20.222,0.5,0.00736,
2022/04/01 02:00,8.617,0.91,0.00631,20.196,0.5,0.00735,
2022/04/01 02:10,8.345,0.916,0.00624,20.166,0.5,0.00733,
2022/04/01 02:20,8.062,0.923,0.00616,20.132,0.499,0.00731,
2022/04/01 02:30,7.778,0.93,0.00609,20.095,0.499,0.00729,
2022/04/01 02:40,7.495,0.936,0.00601,20.055,0.499,0.00727,
2022/04/01 02:50,7.212,0.943,0.00594,20.01,0.499,0.00725,
2022/04/01 03:00,6.928,0.949,0.00587,19.962,0.498,0.00722,
2022/04/01 03:10,6.795,0.949,0.00581,19.911,0.498,0.00719,
2022/04/01 03:20,6.678,0.947,0.00575,19.856,0.497,0.00716,
2022/04/01 03:30,6.562,0.946,0.00569,19.797,0.497,0.00713,
2022/04/01 03:40,6.445,0.944,0.00564,19.735,0.497,0.00709,
2022/04/01 03:50,6.328,0.942,0.00558,19.67,0.496,0.00706,
2022/04/01 04:00,6.212,0.94,0.00553,19.601,0.496,0.00702,
2022/04/01 04:10,5.99,0.942,0.00545,19.529,0.495,0.00698,
2022/04/01 04:20,5.757,0.944,0.00537,19.454,0.494,0.00694,
2022/04/01 04:30,5.523,0.946,0.0053,19.375,0.494,0.0069,
2022/04/01 04:40,5.29,0.947,0.00522,19.294,0.493,0.00685,
