,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,19.9,0.83,0.01207,25.0,0.5,0.00988,
2022/04/01 00:10,19.81,0.832,0.01203,20.202,0.5,0.00735,
2022/04/01 00:20,19.71,0.833,0.01198,20.131,0.503,0.00737,
2022/04/01 00:30,19.61,0.835,0.01192,20.117,0.504,0.00737,
2022/04/01 00:40,19.51,0.837,0.01187,20.12,0.505,0.00739,
2022/04/01 00:50,19.41,0.838,0.01182,20.131,0.506,0.0074,
2022/04/01 01:00,19.31,0.84,0.01177,20.146,0.506,0.00742,
2022/04/01 01:10,19.255,0.84,0.01173,20.159,0.507,0.00744,
2022/04/01 01:20,19.205,0.84,0.01169,20.168,0.507,0.00745,
2022/04/01 01:30,19.155,0.84,0.01166,20.173,0.508,0.00746,
2022/04/01 01:40,19.105,0.84,0.01162,20.174,0.509,0.00747,
2022/04/01 01:50,19.055,0.84,0.01158,20.17,0.509,0.00747,
2022/04/01 02:00,19.005,0.84,0.01155,20.162,0.51,0.00748,
2022/04/01 02:10,19.0,0.837,0.0115,20.15,0.51,0.00748,
2022/04/01 02:20,19.0,0.834,0.01145,20.136,0.51,0.00748,
2022/04/01 02:30,19.0,0.83,0.01141,20.118,0.511,0.00748,
2022/04/01 02:40,19.0,0.827,0.01136,20.099,0.511,0.00747,
2022/04/01 02:50,19.0,0.824,0.01131,20.078,0.512,0.00747,
2022/04/01 03:00,19.0,0.82,0.01127,20.055,0.512,0.00746,
2022/04/01 03:10,18.88,0.82,0.01118,20.031,0.512,0.00746,
2022/04/01 03:20,18.747,0.82,0.01109,20.006,0.513,0.00745,
2022/04/01 03:30,18.613,0.82,0.01099,19.981,0.513,0.00744,
2022/04/01 03:40,18.48,0.82,0.0109,19.954,0.513,0.00743,
2022/04/01 03:50,18.347,0.82,0.01081,19.927,0.513,0.00742,
2022/04/01 04:00,18.213,0.82,0.01071,19.898,0.514,0.00741,
2022/04/01 04:10,18.125,0.82,0.01065,19.867,0.514,0.0074,
2022/04/01 04:20,18.042,0.82,0.0106,19.834,0.514,0.00739,
2022/04/01 04:30,17.958,0.82,0.01054,19.799,0.514,0.00738,
2022/04/01 04:40,17.875,0.82,0.01048,19.762,0.514,0.00736,
2022/04/01 04:50,17.792,0.82,0.01043,19.722,0.514,0.00735,
2022/04/01 05:00,17.708,0.82,0.01037,19.68,0.515,0.00733,
2022/04/01 05:10,17.76,0.811,0.01029,19.637,0.515,0.00731,
2022/04/01 05:20,17.827,0.801,0.0102,19.593,0.515,0.00729,
2022/04/01 05:30,17.893,0.791,0.01011,19.547,0.515,0.00727,
2022/04/01 05:40,17.96,0.781,0.01003,19.5,0.515,0.00725,
2022/04/01 05:50,18.027,0.771,0.00994,19.453,0.515,0.00723,
2022/04/01 06:00,18.093,0.761,0.00985,19.405,0.515,0.00721,
2022/04/01 06:10,17.98,0.763,0.00981,19.358,0.515,0.00719,
2022/04/01 06:20,17.847,0.766,0.00977,19.312,0.515,0.00717,
2022/04/01 06:30,17.713,0.77,0.00973,19.267,0.515,0.00715,
2022/04/01 06:40,17.58,0.773,0.00969,19.223,0.515,0.00713,
2022/04/01 06:50,17.447,0.776,0.00965,19.181,0.515,0.00711,
2022/04/01 07:00,17.313,0.78,0.00961,19.14,0.515,0.00709,
2022/04/01 07:10,17.315,0.771,0.0095,19.098,0.515,0.00708,
2022/04/01 07:20,17.332,0.761,0.00938,19.057,0.515,0.00706,
2022/04/01 07:30,17.348,0.751,0.00927,19.015,0.515,0.00704,
2022/04/01 07:40,17.365,0.741,0.00915,18.971,0.515,0.00702,
2022/04/01 07:50,17.382,0.731,0.00904,18.927,0.515,0.007,
2022/04/01 08:00,17.398,0.721,0.00892,18.881,0.515,0.00698,
2022/04/01 08:10,17.475,0.72,0.00895,18.836,0.515,0.00696,
2022/04/01 08:20,17.558,0.72,0.009,18.791,0.515,0.00694,
2022/04/01 08:30,17.642,0.72,0.00905,18.746,0.515,0.00692,
2022/04/01 08:40,17.725,0.72,0.0091,18.703,0.515,0.0069,
2022/04/01 08:50,17.808,0.72,0.00915,18.662,0.515,0.00688,
2022/04/01 09:00,17.892,0.72,0.0092,18.624,0.515,0.00687,
2022/04/01 09:10,17.78,0.726,0.00921,18.589,0.515,0.00685,
2022/04/01 09:20,17.647,0.732,0.00921,18.557,0.516,0.00684,
2022/04/01 09:30,17.513,0.739,0.00922,18.529,0.516,0.00683,
2022/04/01 09:40,17.38,0.746,0.00922,18.503,0.516,0.00682,
2022/04/01 09:50,17.247,0.752,0.00923,18.479,0.516,0.00681,
2022/04/01 10:00,17.113,0.759,0.00923,18.456,0.516,0.0068,
2022/04/01 10:10,17.025,0.762,0.00921,18.433,0.516,0.00679,
2022/04/01 10:20,16.942,0.763,0.00918,18.409,0.516,0.00678,
2022/04/01 10:30,16.858,0.765,0.00915,18.384,0.516,0.00677,
2022/04/01 10:40,16.775,0.767,0.00912,18.357,0.516,0.00676,
2022/04/01 10:50,16.692,0.768,0.00909,18.328,0.516,0.00675,
2022/04/01 11:00,16.608,0.77,0.00906,18.297,0.516,0.00674,
2022/04/01 11:10,16.81,0.757,0.00903,18.265,0.516,0.00673,
2022/04/01 11:20,17.043,0.744,0.009,18.231,0.517,0.00671,
2022/04/01 11:30,17.277,0.73,0.00897,18.195,0.517,0.0067,
2022/04/01 11:40,17.51,0.717,0.00894,18.158,0.517,0.00668,
2022/04/01 11:50,17.743,0.704,0.0089,18.122,0.517,0.00667,
2022/04/01 12:00,17.977,0.691,0.00887,18.088,0.517,0.00665,
2022/04/01 12:10,17.91,0.689,0.0088,18.055,0.517,0.00664,
2022/04/01 12:20,17.81,0.687,0.00872,18.027,0.517,0.00663,
2022/04/01 12:30,17.71,0.685,0.00865,18.003,0.517,0.00662,
2022/04/01 12:40,17.61,0.684,0.00857,17.983,0.517,0.00661,
