,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,19.9,0.83,0.01207,25.0,0.5,0.00988,
2022/04/01 00:10,19.81,0.832,0.01203,20.376,0.498,0.00741,
2022/04/01 00:20,19.71,0.833,0.01198,20.354,0.501,0.00743,
2022/04/01 00:30,19.61,0.835,0.01192,20.342,0.501,0.00743,
2022/04/01 00:40,19.51,0.837,0.01187,20.331,0.501,0.00742,
2022/04/01 00:50,19.41,0.838,0.01182,20.321,0.501,0.00742,
2022/04/01 01:00,19.31,0.84,0.01177,20.313,0.501,0.00741,
2022/04/01 01:10,19.255,0.84,0.01173,20.307,0.501,0.00741,
2022/04/01 01:20,19.205,0.84,0.01169,20.301,0.5,0.00741,
2022/04/01 01:30,19.155,0.84,0.01166,20.298,0.5,0.0074,
2022/04/01 01:40,19.105,0.84,0.01162,20.295,0.5,0.0074,
2022/04/01 01:50,19.055,0.84,0.01158,20.294,0.5,0.0074,
2022/04/01 02:00,19.005,0.84,0.01155,20.294,0.5,0.0074,
2022/04/01 02:10,19.0,0.837,0.0115,20.294,0.5,0.0074,
2022/04/01 02:20,19.0,0.834,0.01145,20.294,0.5,0.0074,
2022/04/01 02:30,19.0,0.83,0.01141,20.296,0.5,0.0074,
2022/04/01 02:40,19.0,0.827,0.01136,20.297,0.5,0.0074,
2022/04/01 02:50,19.0,0.824,0.01131,20.298,0.5,0.0074,
2022/04/01 03:00,19.0,0.82,0.01127,20.299,0.5,0.0074,
2022/04/01 03:10,18.88,0.82,0.01118,20.3,0.5,0.0074,
2022/04/01 03:20,18.747,0.82,0.01109,20.301,0.5,0.0074,
2022/04/01 03:30,18.613,0.82,0.01099,20.302,0.5,0.00741,
2022/04/01 03:40,18.48,0.82,0.0109,20.302,0.5,0.00741,
2022/04/01 03:50,18.347,0.82,0.01081,20.302,0.5,0.00741,
2022/04/01 04:00,18.213,0.82,0.01071,20.301,0.5,0.00741,
2022/04/01 04:10,18.125,0.82,0.01065,20.3,0.5,0.00741,
2022/04/01 04:20,18.042,0.82,0.0106,20.298,0.5,0.00741,
2022/04/01 04:30,17.958,0.82,0.01054,20.296,0.5,0.0074,
2022/04/01 04:40,17.875,0.82,0.01048,20.293,0.5,0.0074,
2022/04/01 04:50,17.792,0.82,0.01043,20.289,0.5,0.0074,
2022/04/01 05:00,17.708,0.82,0.01037,20.285,0.5,0.0074,
2022/04/01 05:10,17.76,0.811,0.01029,20.279,0.5,0.0074,
2022/04/01 05:20,17.827,0.801,0.0102,20.273,0.5,0.00739,
2022/04/01 05:30,17.893,0.791,0.01011,20.266,0.5,0.00739,
2022/04/01 05:40,17.96,0.781,0.01003,20.258,0.5,0.00738,
2022/04/01 05:50,18.027,0.771,0.00994,20.249,0.5,0.00738,
2022/04/01 06:00,18.093,0.761,0.00985,20.239,0.5,0.00737,
2022/04/01 06:10,17.98,0.763,0.00981,20.229,0.5,0.00737,
2022/04/01 06:20,17.847,0.766,0.00977,20.217,0.5,0.00736,
2022/04/01 06:30,17.713,0.77,0.00973,20.205,0.5,0.00735,
2022/04/01 06:40,17.58,0.773,0.00969,20.191,0.5,0.00735,
2022/04/01 06:50,17.447,0.776,0.00965,20.177,0.5,0.00734,
2022/04/01 07:00,17.313,0.78,0.00961,20.163,0.5,0.00733,
2022/04/01 07:10,17.315,0.771,0.0095,20.147,0.499,0.00732,
2022/04/01 07:20,17.332,0.761,0.00938,20.131,0.499,0.00731,
2022/04/01 07:30,17.348,0.751,0.00927,20.114,0.499,0.0073,
2022/04/01 07:40,17.365,0.741,0.00915,20.097,0.499,0.00729,
2022/04/01 07:50,17.382,0.731,0.00904,20.078,0.499,0.00728,
2022/04/01 08:00,17.398,0.721,0.00892,20.059,0.499,0.00727,
2022/04/01 08:10,17.475,0.72,0.00895,20.04,0.499,0.00726,
2022/04/01 08:20,17.558,0.72,0.009,20.019,0.498,0.00725,
2022/04/01 08:30,17.642,0.72,0.00905,19.998,0.498,0.00724,
2022/04/01 08:40,17.725,0.72,0.0091,19.977,0.498,0.00722,
2022/04/01 08:50,17.808,0.72,0.00915,19.954,0.498,0.00721,
2022/04/01 09:00,17.892,0.72,0.0092,19.931,0.498,0.0072,
2022/04/01 09:10,17.78,0.726,0.00921,19.908,0.498,0.00719,
2022/04/01 09:20,17.647,0.732,0.00921,19.884,0.497,0.00717,
2022/04/01 09:30,17.513,0.739,0.00922,19.86,0.497,0.00716,
2022/04/01 09:40,17.38,0.746,0.00922,19.835,0.497,0.00715,
2022/04/01 09:50,17.247,0.752,0.00923,19.81,0.497,0.00713,
2022/04/01 10:00,17.113,0.759,0.00923,19.785,0.497,0.00712,
2022/04/01 10:10,17.025,0.762,0.00921,19.76,0.497,0.0071,
2022/04/01 10:20,16.942,0.763,0.00918,19.735,0.496,0.00709,
2022/04/01 10:30,16.858,0.765,0.00915,19.71,0.496,0.00708,
2022/04/01 10:40,16.775,0.767,0.00912,19.685,0.496,0.00706,
2022/04/01 10:50,16.692,0.768,0.00909,19.66,0.496,0.00705,
2022/04/01 11:00,16.608,0.77,0.00906,19.635,0.496,0.00704,
2022/04/01 11:10,16.81,0.757,0.00903,19.609,0.495,0.00702,
2022/04/01 11:20,17.043,0.744,0.009,19.584,0.495,0.00701,
2022/04/01 11:30,17.277,0.73,0.00897,19.559,0.495,0.00699,
2022/04/01 11:40,17.51,0.717,0.00894,19.533,0.495,0.00698,
2022/04/01 11:50,17.743,0.704,0.0089,19.507,0.495,0.00697,
2022/04/01 12:00,17.977,0.691,0.00887,19.481,0.495,0.00695,
2022/04/01 12:10,17.91,0.689,0.0088,19.455,0.495,0.00694,
2022/04/01 12:20,17.81,0.687,0.00872,19.429,0.494,0.00693,
2022/04/01 12:30,17.71,0.685,0.00865,19.403,0.494,0.00691,
2022/04/01 12:40,17.61,0.684,0.00857,19.376,0.494,0.0069,
