,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,1.0,0.86,0.00349,25.0,0.5,0.00988,
2022/04/01 00:10,0.895,0.867,0.00349,20.113,0.496,0.00726,
2022/04/01 00:20,0.778,0.876,0.00349,19.993,0.496,0.0072,
2022/04/01 00:30,0.662,0.884,0.0035,19.887,0.494,0.00712,
2022/04/01 00:40,0.545,0.892,0.0035,19.785,0.491,0.00704,
2022/04/01 00:50,0.428,0.901,0.00351,19.686,0.489,0.00697,
2022/04/01 01:00,0.312,0.909,0.00351,19.587,0.488,0.0069,
2022/04/01 01:10,0.18,0.913,0.00349,19.487,0.486,0.00683,
2022/04/01 01:20,0.047,0.916,0.00347,19.384,0.484,0.00676,
2022/04/01 01:30,-0.087,0.92,0.00345,19.277,0.482,0.00669,
2022/04/01 01:40,-0.22,0.923,0.00343,19.166,0.481,0.00662,
2022/04/01 01:50,-0.353,0.926,0.00341,19.049,0.479,0.00655,
2022/04/01 02:00,-0.487,0.93,0.00339,18.928,0.478,0.00648,
2022/04/01 02:10,-0.605,0.927,0.00335,18.801,0.476,0.00641,
2022/04/01 02:20,-0.722,0.924,0.00331,18.67,0.475,0.00634,
2022/04/01 02:30,-0.838,0.921,0.00327,18.533,0.473,0.00626,
2022/04/01 02:40,-0.955,0.917,0.00323,18.391,0.471,0.00618,
2022/04/01 02:50,-1.072,0.914,0.00319,18.245,0.47,0.00611,
2022/04/01 03:00,-1.188,0.91,0.00315,18.094,0.468,0.00603,
2022/04/01 03:10,-1.26,0.91,0.00313,17.939,0.467,0.00595,
2022/04/01 03:20,-1.327,0.91,0.00311,17.78,0.465,0.00587,
2022/04/01 03:30,-1.393,0.91,0.0031,17.619,0.464,0.00579,
2022/04/01 03:40,-1.46,0.91,0.00308,17.453,0.462,0.00571,
2022/04/01 03:50,-1.527,0.91,0.00307,17.285,0.461,0.00563,
2022/04/01 04:00,-1.593,0.91,0.00305,17.114,0.459,0.00555,
2022/04/01 04:10,-1.675,0.912,0.00304,16.94,0.458,0.00547,
2022/04/01 04:20,-1.758,0.913,0.00303,16.763,0.456,0.00539,
2022/04/01 04:30,-1.842,0.915,0.00301,16.584,0.455,0.00531,
2022/04/01 04:40,-1.925,0.917,0.003,16.403,0.453,0.00523,
2022/04/01 04:50,-2.008,0.918,0.00299,16.22,0.452,0.00516,
2022/04/01 05:00,-2.092,0.92,0.00297,16.036,0.45,0.00508,
2022/04/01 05:10,-2.13,0.92,0.00297,15.849,0.449,0.005,
2022/04/01 05:20,-2.163,0.92,0.00296,15.662,0.448,0.00493,
2022/04/01 05:30,-2.197,0.92,0.00295,15.474,0.446,0.00486,
2022/04/01 05:40,-2.23,0.92,0.00295,15.285,0.445,0.00478,
2022/04/01 05:50,-2.263,0.92,0.00294,15.095,0.444,0.00471,
2022/04/01 06:00,-2.297,0.92,0.00293,14.904,0.443,0.00464,
2022/04/01 06:10,-1.97,0.918,0.003,14.717,0.442,0.00457,
2022/04/01 06:20,-1.603,0.915,0.00307,14.531,0.44,0.00451,
2022/04/01 06:30,-1.237,0.912,0.00314,14.348,0.44,0.00444,
2022/04/01 06:40,-0.87,0.909,0.00322,14.166,0.439,0.00438,
2022/04/01 06:50,-0.503,0.905,0.00329,13.986,0.438,0.00432,
2022/04/01 07:00,-0.137,0.9,0.00336,13.809,0.437,0.00427,
2022/04/01 07:10,0.35,0.886,0.00343,13.634,0.437,0.00421,
2022/04/01 07:20,0.85,0.871,0.0035,13.462,0.436,0.00416,
2022/04/01 07:30,1.35,0.856,0.00356,13.292,0.436,0.00411,
2022/04/01 07:40,1.85,0.841,0.00363,13.126,0.435,0.00406,
2022/04/01 07:50,2.35,0.826,0.00369,12.962,0.435,0.00401,
2022/04/01 08:00,2.85,0.811,0.00376,12.802,0.435,0.00397,
2022/04/01 08:10,3.26,0.792,0.00378,12.644,0.434,0.00393,
2022/04/01 08:20,3.66,0.773,0.00379,12.489,0.434,0.00388,
2022/04/01 08:30,4.06,0.755,0.00381,12.337,0.434,0.00384,
2022/04/01 08:40,4.46,0.736,0.00382,12.188,0.434,0.0038,
2022/04/01 08:50,4.86,0.719,0.00384,12.042,0.434,0.00377,
2022/04/01 09:00,5.26,0.702,0.00385,11.901,0.433,0.00373,
2022/04/01 09:10,5.585,0.687,0.00386,11.762,0.433,0.00369,
2022/04/01 09:20,5.902,0.673,0.00386,11.627,0.433,0.00366,
2022/04/01 09:30,6.218,0.66,0.00387,11.495,0.433,0.00363,
2022/04/01 09:40,6.535,0.647,0.00388,11.367,0.433,0.0036,
2022/04/01 09:50,6.852,0.634,0.00388,11.244,0.433,0.00357,
2022/04/01 10:00,7.168,0.621,0.00389,11.124,0.433,0.00354,
2022/04/01 10:10,7.41,0.606,0.00386,11.007,0.433,0.00351,
2022/04/01 10:20,7.643,0.59,0.00382,10.894,0.433,0.00348,
2022/04/01 10:30,7.877,0.575,0.00378,10.784,0.433,0.00346,
2022/04/01 10:40,8.11,0.56,0.00374,10.678,0.433,0.00343,
2022/04/01 10:50,8.343,0.546,0.0037,10.575,0.432,0.00341,
2022/04/01 11:00,8.577,0.531,0.00366,10.476,0.432,0.00338,
2022/04/01 11:10,8.705,0.527,0.00366,10.38,0.432,0.00336,
2022/04/01 11:20,8.822,0.524,0.00367,10.287,0.432,0.00334,
2022/04/01 11:30,8.938,0.52,0.00367,10.198,0.432,0.00332,
2022/04/01 11:40,9.055,0.517,0.00368,10.113,0.432,0.0033,
2022/04/01 11:50,9.172,0.514,0.00368,10.031,0.432,0.00328,
2022/04/01 12:00,9.288,0.51,0.00369,9.953,0.432,0.00327,
2022/04/01 12:10,9.315,0.515,0.00373,9.877,0.433,0.00325,
2022/04/01 12:20,9.332,0.52,0.00377,9.805,0.433,0.00324,
2022/04/01 12:30,9.348,0.525,0.00381,9.737,0.433,0.00323,
2022/04/01 12:40,9.365,0.53,0.00385,9.671,0.434,0.00321,
2022/04/01 12:50,9.382,0.535,0.00389,9.609,0.434,0.0032,
2022/04/01 13:00,9.398,0.54,0.00393,9.551,0.435,0.00319,
2022/04/01 13:10,9.385,0.543,0.00395,9.495,0.435,0.00319,
2022/04/01 13:20,9.368,0.546,0.00397,9.441,0.436,0.00318,
2022/04/01 13:30,9.352,0.55,0.00399,9.391,0.436,0.00317,
2022/04/01 13:40,9.335,0.553,0.00401,9.343,0.437,0.00317,
2022/04/01 13:50,9.318,0.556,0.00403,9.298,0.437,0.00316,
2022/04/01 14:00,9.302,0.56,0.00405,9.256,0.438,0.00315,
2022/04/01 14:10,9.27,0.563,0.00407,9.216,0.438,0.00315,
2022/04/01 14:20,9.237,0.566,0.00408,9.178,0.439,0.00315,
2022/04/01 14:30,9.203,0.57,0.0041,9.142,0.44,0.00314,
2022/04/01 14:40,9.17,0.573,0.00411,9.109,0.44,0.00314,
2022/04/01 14:50,9.137,0.576,0.00413,9.078,0.441,0.00314,
2022/04/01 15:00,9.103,0.58,0.00414,9.048,0.442,0.00314,
2022/04/01 15:10,8.92,0.591,0.00417,9.02,0.442,0.00314,
2022/04/01 15:20,8.72,0.604,0.00421,8.993,0.443,0.00314,
2022/04/01 15:30,8.52,0.617,0.00424,8.967,0.444,0.00314,
2022/04/01 15:40,8.32,0.631,0.00428,8.942,0.445,0.00314,
2022/04/01 15:50,8.12,0.645,0.00431,8.919,0.446,0.00314,
2022/04/01 16:00,7.92,0.659,0.00434,8.896,0.446,0.00314,
2022/04/01 16:10,7.72,0.67,0.00436,8.875,0.447,0.00314,
2022/04/01 16:20,7.52,0.681,0.00437,8.854,0.448,0.00314,
2022/04/01 16:30,7.32,0.693,0.00439,8.834,0.449,0.00315,
2022/04/01 16:40,7.12,0.705,0.0044,8.815,0.45,0.00315,
2022/04/01 16:50,6.92,0.717,0.00441,8.796,0.451,0.00315,
2022/04/01 17:00,6.72,0.729,0.00443,8.777,0.452,0.00315,
2022/04/01 17:10,6.505,0.739,0.00442,8.759,0.452,0.00315,
2022/04/01 17:20,6.288,0.748,0.00441,8.74,0.453,0.00316,
2022/04/01 17:30,6.072,0.758,0.00441,8.721,0.454,0.00316,
2022/04/01 17:40,5.855,0.768,0.0044,8.702,0.455,0.00316,
2022/04/01 17:50,5.638,0.779,0.00439,8.683,0.456,0.00316,
2022/04/01 18:00,5.422,0.789,0.00438,8.663,0.456,0.00316,
2022/04/01 18:10,5.34,0.791,0.00437,8.644,0.457,0.00316,
2022/04/01 18:20,5.273,0.793,0.00436,8.624,0.458,0.00316,
2022/04/01 18:30,5.207,0.795,0.00435,8.605,0.459,0.00316,
2022/04/01 18:40,5.14,0.796,0.00434,8.585,0.459,0.00316,
2022/04/01 18:50,5.073,0.798,0.00433,8.565,0.46,0.00316,
2022/04/01 19:00,5.007,0.8,0.00432,8.544,0.46,0.00316,
2022/04/01 19:10,5.03,0.795,0.0043,8.524,0.461,0.00316,
2022/04/01 19:20,5.063,0.79,0.00428,8.503,0.462,0.00316,
2022/04/01 19:30,5.097,0.785,0.00426,8.482,0.462,0.00316,
2022/04/01 19:40,5.13,0.78,0.00425,8.46,0.463,0.00316,
2022/04/01 19:50,5.163,0.775,0.00423,8.438,0.463,0.00316,
2022/04/01 20:00,5.197,0.77,0.00421,8.416,0.464,0.00316,
2022/04/01 20:10,5.275,0.764,0.0042,8.394,0.464,0.00316,
2022/04/01 20:20,5.358,0.757,0.00419,8.371,0.465,0.00315,
2022/04/01 20:30,5.442,0.75,0.00417,8.348,0.465,0.00315,
2022/04/01 20:40,5.525,0.744,0.00416,8.325,0.465,0.00315,
2022/04/01 20:50,5.608,0.737,0.00415,8.302,0.466,0.00315,
2022/04/01 21:00,5.692,0.731,0.00413,8.279,0.466,0.00315,
2022/04/01 21:10,5.7,0.734,0.00416,8.255,0.467,0.00314,
2022/04/01 21:20,5.7,0.739,0.00419,8.231,0.467,0.00314,
2022/04/01 21:30,5.7,0.744,0.00421,8.206,0.468,0.00314,
2022/04/01 21:40,5.7,0.75,0.00424,8.182,0.468,0.00314,
2022/04/01 21:50,5.7,0.754,0.00427,8.159,0.469,0.00314,
2022/04/01 22:00,5.7,0.76,0.0043,8.135,0.469,0.00314,
2022/04/01 22:10,5.535,0.773,0.00433,8.11,0.47,0.00313,
2022/04/01 22:20,5.352,0.787,0.00435,8.084,0.471,0.00313,
2022/04/01 22:30,5.168,0.802,0.00438,8.058,0.471,0.00313,
2022/04/01 22:40,4.985,0.817,0.0044,8.031,0.472,0.00313,
2022/04/01 22:50,4.802,0.833,0.00443,8.004,0.473,0.00313,
2022/04/01 23:00,4.618,0.848,0.00446,7.977,0.473,0.00313,
2022/04/01 23:10,4.435,0.85,0.00441,7.949,0.474,0.00313,
2022/04/01 23:20,4.252,0.85,0.00435,7.92,0.475,0.00312,
2022/04/01 23:30,4.068,0.851,0.0043,7.89,0.475,0.00312,
2022/04/01 23:40,3.885,0.851,0.00424,7.859,0.475,0.00312,
2022/04/01 23:50,3.702,0.85,0.00419,7.827,0.476,0.00311,
2022/04/02 00:00,3.518,0.85,0.00413,7.794,0.476,0.00311,
2022/04/02 00:10,3.38,0.847,0.00408,7.761,0.476,0.0031,
2022/04/02 00:20,3.247,0.844,0.00402,7.727,0.476,0.00309,
2022/04/02 00:30,3.113,0.841,0.00397,7.691,0.476,0.00309,
2022/04/02 00:40,2.98,0.838,0.00392,7.655,0.477,0.00308,
2022/04/02 00:50,2.847,0.834,0.00386,7.618,0.477,0.00307,
2022/04/02 01:00,2.713,0.83,0.00381,7.579,0.477,0.00307,
2022/04/02 01:10,2.595,0.807,0.00367,7.539,0.477,0.00306,
2022/04/02 01:20,2.478,0.781,0.00352,7.497,0.476,0.00305,
2022/04/02 01:30,2.362,0.755,0.00338,7.453,0.476,0.00303,
2022/04/02 01:40,2.245,0.728,0.00323,7.407,0.475,0.00302,
2022/04/02 01:50,2.128,0.701,0.00308,7.359,0.475,0.00301,
2022/04/02 02:00,2.012,0.673,0.00293,7.309,0.474,0.00299,
2022/04/02 02:10,1.805,0.672,0.00288,7.257,0.473,0.00298,
2022/04/02 02:20,1.588,0.674,0.00285,7.203,0.473,0.00296,
2022/04/02 02:30,1.372,0.675,0.00281,7.148,0.472,0.00295,
2022/04/02 02:40,1.155,0.677,0.00277,7.092,0.472,0.00293,
2022/04/02 02:50,0.938,0.678,0.00274,7.034,0.471,0.00292,
2022/04/02 03:00,0.722,0.68,0.0027,6.974,0.47,0.0029,
2022/04/02 03:10,0.55,0.682,0.00267,6.913,0.47,0.00289,
2022/04/02 03:20,0.383,0.683,0.00265,6.851,0.469,0.00287,
2022/04/02 03:30,0.217,0.685,0.00262,6.788,0.469,0.00286,
2022/04/02 03:40,0.05,0.687,0.0026,6.723,0.468,0.00284,
2022/04/02 03:50,-0.117,0.688,0.00257,6.658,0.468,0.00282,
2022/04/02 04:00,-0.283,0.69,0.00255,6.59,0.467,0.00281,
2022/04/02 04:10,-0.36,0.691,0.00254,6.522,0.467,0.00279,
2022/04/02 04:20,-0.427,0.693,0.00253,6.454,0.466,0.00278,
2022/04/02 04:30,-0.493,0.695,0.00253,6.385,0.466,0.00276,
2022/04/02 04:40,-0.56,0.696,0.00252,6.315,0.466,0.00274,
2022/04/02 04:50,-0.627,0.698,0.00251,6.244,0.465,0.00273,
2022/04/02 05:00,-0.693,0.7,0.00251,6.173,0.465,0.00271,
2022/04/02 05:10,-0.805,0.704,0.0025,6.1,0.464,0.0027,
2022/04/02 05:20,-0.922,0.709,0.0025,6.027,0.464,0.00268,
2022/04/02 05:30,-1.038,0.714,0.00249,5.952,0.464,0.00267,
2022/04/02 05:40,-1.155,0.719,0.00249,5.877,0.463,0.00265,
2022/04/02 05:50,-1.272,0.724,0.00249,5.801,0.463,0.00263,
2022/04/02 06:00,-1.388,0.729,0.00248,5.725,0.463,0.00262,
2022/04/02 06:10,-1.28,0.725,0.00249,5.65,0.463,0.0026,
2022/04/02 06:20,-1.147,0.72,0.0025,5.575,0.462,0.00259,
2022/04/02 06:30,-1.013,0.715,0.0025,5.501,0.462,0.00257,
2022/04/02 06:40,-0.88,0.71,0.00251,5.428,0.462,0.00256,
2022/04/02 06:50,-0.747,0.705,0.00252,5.355,0.462,0.00254,
2022/04/02 07:00,-0.613,0.7,0.00252,5.282,0.461,0.00253,
2022/04/02 07:10,-0.39,0.681,0.00249,5.21,0.461,0.00252,
2022/04/02 07:20,-0.157,0.66,0.00246,5.139,0.461,0.0025,
2022/04/02 07:30,0.077,0.64,0.00242,5.068,0.46,0.00249,
2022/04/02 07:40,0.31,0.62,0.00239,4.998,0.46,0.00247,
2022/04/02 07:50,0.543,0.601,0.00235,4.929,0.46,0.00246,
2022/04/02 08:00,0.777,0.582,0.00232,4.86,0.459,0.00244,
2022/04/02 08:10,0.965,0.572,0.00231,4.792,0.459,0.00243,
2022/04/02 08:20,1.148,0.564,0.00231,4.725,0.458,0.00242,
2022/04/02 08:30,1.332,0.555,0.0023,4.659,0.458,0.00241,
2022/04/02 08:40,1.515,0.547,0.0023,4.594,0.458,0.00239,
