,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,10.9,0.89,0.00721,25.0,0.5,0.00988,
2022/04/01 00:10,10.705,0.893,0.00714,20.105,0.5,0.0073,
2022/04/01 00:20,10.488,0.897,0.00706,20.012,0.502,0.00729,
2022/04/01 00:30,10.272,0.9,0.00699,19.959,0.502,0.00727,
2022/04/01 00:40,10.055,0.903,0.00691,19.886,0.501,0.00723,
2022/04/01 00:50,9.838,0.907,0.00683,19.777,0.501,0.00717,
2022/04/01 01:00,9.622,0.91,0.00676,19.63,0.5,0.0071,
2022/04/01 01:10,9.45,0.91,0.00668,19.451,0.5,0.00701,
2022/04/01 01:20,9.283,0.91,0.00661,19.245,0.499,0.00691,
2022/04/01 01:30,9.117,0.91,0.00654,19.018,0.499,0.00681,
2022/04/01 01:40,8.95,0.91,0.00646,18.775,0.498,0.0067,
2022/04/01 01:50,8.783,0.91,0.00639,18.522,0.498,0.00658,
2022/04/01 02:00,8.617,0.91,0.00631,18.261,0.497,0.00647,
2022/04/01 02:10,8.345,0.916,0.00624,17.995,0.497,0.00635,
2022/04/01 02:20,8.062,0.923,0.00616,17.726,0.496,0.00624,
2022/04/01 02:30,7.778,0.93,0.00609,17.455,0.496,0.00613,
2022/04/01 02:40,7.495,0.936,0.00601,17.183,0.495,0.00602,
2022/04/01 02:50,7.212,0.943,0.00594,16.912,0.495,0.00591,
2022/04/01 03:00,6.928,0.949,0.00587,16.64,0.495,0.0058,
2022/04/01 03:10,6.795,0.949,0.00581,16.37,0.494,0.0057,
2022/04/01 03:20,6.678,0.947,0.00575,16.101,0.494,0.0056,
2022/04/01 03:30,6.562,0.946,0.00569,15.832,0.494,0.0055,
2022/04/01 03:40,6.445,0.944,0.00564,15.563,0.493,0.0054,
2022/04/01 03:50,6.328,0.942,0.00558,15.297,0.493,0.00531,
2022/04/01 04:00,6.212,0.94,0.00553,15.032,0.493,0.00522,
2022/04/01 04:10,5.99,0.942,0.00545,14.768,0.493,0.00512,
2022/04/01 04:20,5.757,0.944,0.00537,14.507,0.493,0.00504,
2022/04/01 04:30,5.523,0.946,0.0053,14.249,0.492,0.00495,
2022/04/01 04:40,5.29,0.947,0.00522,13.994,0.492,0.00487,
